id,label
2126,FLW
2127,GRW
2128,SJZ
2129,OMO
2130,TZL
2131,ARW
2132,BAY
2133,CND
2134,CRA
2135,OMR
2136,SUJ
2137,TGM
2138,ADA
2139,GZT
2140,KFS
2141,MZH
2142,VAS
2143,ONQ
2144,MLX
2145,DNZ
2146,NAV
2147,CKZ
2148,KCO
2149,TEQ
2150,EZS
2151,DIY
2152,ERC
2153,ERZ
2154,KSY
2155,TZX
2156,VAN
2157,BAL
2158,MSR
2159,KCM
2160,AJI
2161,ADF
2162,MQM
2163,GNY
2164,HTY
2165,ISE
2166,EDO
2167,QUB
2168,GLN
2169,GDT
2170,XSC
2171,JBQ
2172,FRS
2173,LCE
2174,PEU
2175,JXA
2176,BOC
2177,DAV
2178,FON
2179,TTQ
2180,HEK
2181,DRK
2182,GLF
2183,NOB
2184,PJM
2185,PMZ
2186,SYQ
2187,XQP
2188,TNO
2189,TMU
2190,CAP
2191,GAO
2192,LYB
2193,AXP
2194,ATC
2195,CRI
2196,RSD
2197,IGA
2198,LGI
2199,SML
2200,MYG
2201,RCY
2202,AIT
2203,AIU
2204,MGS
2205,MUK
2206,MOI
2207,ICI
2208,BFJ
2209,KDV
2210,LKB
2211,LBS
2212,TVU
2213,RTA
2214,SVU
2215,VBV
2216,GMO
2217,QRW
2218,FUN
2219,WLS
2220,RMT
2221,RUR
2222,TUB
2223,RVV
2224,TIH
2225,FAV
2226,XMH
2227,AXR
2228,MVT
2229,AHE
2230,RKA
2231,TKX
2232,NHV
2233,AUQ
2234,BOB
2235,RGI
2236,HUH
2237,MOZ
2238,HOI
2239,MAU
2240,RFP
2241,SLH
2242,EAE
2243,CCV
2244,LOD
2245,SSR
2246,PBJ
2247,LPM
2248,LNB
2249,MWF
2250,LNE
2251,NUS
2252,ZGU
2253,TGH
2254,VLS
2255,WLH
2256,SWJ
2257,DLY
2258,IPA
2259,TAH
2260,KRL
2261,MZR
2262,HOF
2263,ABT
2264,BHH
2265,DWD
2266,GIZ
2267,URY
2268,EAM
2269,AQI
2270,RAH
2271,RAE
2272,SHW
2273,AJF
2274,TUI
2275,WAE
2276,EJH
2277,YUS
2278,ABD
2279,MRX
2280,SXI
2281,KSH
2282,RAS
2283,HDM
2284,THR
2285,KER
2286,XBJ
2287,GBT
2288,NSH
2289,RZR
2290,SRY
2291,ADU
2292,OMH
2293,AZD
2294,ACZ
2295,AQJ
2296,AAN
2297,FJR
2298,KHS
2299,BHV
2300,CJL
2301,DEA
2302,DSK
2303,LYP
2304,GWD
2305,GIL
2306,MJD
2307,PJG
2308,UET
2309,RYK
2310,KDU
2311,SKZ
2312,TUK
2313,ORI
2314,AXK
2315,AAY
2316,HOD
2317,SCT
2318,GXF
2319,TAI
2320,BTI
2321,BKC
2322,BTT
2323,CEM
2324,CIK
2325,CYF
2326,DRG
2327,MLL
2328,KKH
2329,EEK
2330,EMK
2331,ABL
2332,GAL
2333,GLV
2334,GAM
2335,GST
2336,SGY
2337,HCR
2338,HNS
2339,HPB
2340,SHX
2341,IAN
2342,WAA
2343,KFP
2344,AKK
2345,KPN
2346,KKA
2347,AKP
2348,KLW
2349,KLN
2350,KLG
2351,SMK
2352,MLY
2353,MOU
2354,WNA
2355,HNH
2356,OOK
2357,PSG
2358,PIP
2359,PHO
2360,KWN
2361,NUI
2362,RBY
2363,SVA
2364,SHH
2365,SIT
2366,WLK
2367,TAL
2368,TNC
2369,TLA
2370,ATK
2371,VAK
2372,KVC
2373,KVL
2374,WBQ
2375,WRG
2376,AIN
2377,WMO
2378,WTK
2379,YAK
2380,AET
2381,ELI
2382,KUK
2383,KOT
2384,KTS
2385,KWT
2386,ORV
2387,SKK
2388,WSN
2389,FYU
2390,TFI
2391,ROP
2392,CHG
2393,HNM
2394,MUE
2395,KWA
2396,PIZ
2397,TKK
2398,YAP
2399,KNH
2400,TTT
2401,MZG
2402,HUN
2403,MMJ
2404,IBR
2405,IKI
2406,TSJ
2407,FUJ
2408,NKM
2409,FSZ
2410,FKS
2411,HNA
2412,KWJ
2413,KUV
2414,RSU
2415,WJU
2416,YNY
2417,HIN
2418,USN
2419,KPO
2420,RMP
2421,UEO
2422,LAO
2423,LGP
2424,CBO
2425,BXU
2426,DPL
2427,CGM
2428,CGY
2429,OZC
2430,PAG
2431,GES
2432,SUG
2433,ZAM
2434,IAO
2435,SJI
2436,WNP
2437,BSO
2438,TUG
2439,VRC
2440,CYZ
2441,TAC
2442,BCD
2443,CYP
2444,DGT
2445,MPH
2446,CRM
2447,MBT
2448,PPS
2449,RXS
2450,TAG
2451,USU
2452,NGK
2453,GRV
2454,VUS
2455,PRA
2456,SFN
2457,AFA
2458,CTC
2459,SDE
2460,RHD
2461,IRJ
2462,TUC
2463,UAQ
2464,LUQ
2465,RES
2466,FMA
2467,PSS
2468,SLA
2469,JUJ
2470,CRD
2471,EQS
2472,VDM
2473,PMY
2474,RGA
2475,RGL
2476,BHI
2477,MDQ
2478,NQN
2479,RSA
2480,CPC
2481,AQA
2482,AFL
2483,AAX
2484,BVB
2485,CFB
2486,CFC
2487,XAP
2488,CKS
2489,CCM
2490,CLV
2491,CAW
2492,CMG
2493,CXJ
2494,BYO
2495,PPB
2496,FEN
2497,GPB
2498,GVR
2499,ATM
2500,IMP
2501,CPV
2502,LEC
2503,LAZ
2504,MAB
2505,MEU
2506,MEA
2507,MOC
2508,MII
2509,MCP
2510,PHB
2511,PMW
2512,PET
2513,PNZ
2514,PVH
2515,RBR
2516,SJK
2517,RIA
2518,STM
2519,TFF
2520,TBT
2521,PAV
2522,BVH
2523,IZA
2524,MHC
2525,AOG
2526,OCC
2527,CUE
2528,GPS
2529,LTX
2530,XMS
2531,MEC
2532,LGQ
2533,ETR
2534,SCY
2535,LOH
2536,ESM
2537,TUA
2538,JTC
2539,PUU
2540,BGA
2541,BUN
2542,CUC
2543,TCO
2544,CZU
2545,EJA
2546,FLA
2547,GPI
2548,IBE
2549,IPI
2550,APO
2551,LET
2552,EOH
2553,MTR
2554,MVP
2555,MZL
2556,NVA
2557,PCR
2558,PDA
2559,PEI
2560,PPN
2561,PSO
2562,RCH
2563,SJE
2564,SMR
2565,ADZ
2566,SVI
2567,TME
2568,AUC
2569,UIB
2570,VUP
2571,VVC
2572,EYP
2573,CIJ
2574,SRZ
2575,POI
2576,SRE
2577,TJA
2578,TDD
2579,UYU
2580,BRA
2581,POJ
2582,BVS
2583,ERM
2584,JCB
2585,OAL
2586,SRA
2587,PDP
2588,BNS
2589,BRM
2590,CZE
2591,CUM
2592,LSP
2593,LFR
2594,MRD
2595,PMV
2596,MUN
2597,CBS
2598,PYH
2599,PBL
2600,PZO
2601,SVS
2602,SVZ
2603,STD
2604,SOM
2605,VLN
2606,VIG
2607,VLV
2608,BAZ
2609,AUX
2610,JPR
2611,CIZ
2612,RVD
2613,PIN
2614,ROO
2615,OPS
2616,SXP
2617,OGL
2618,TCT
2619,SFG
2620,SLU
2621,TLT
2622,EUX
2623,SAB
2624,BGG
2625,IGD
2626,SVD
2627,KOV
2628,PPK
2629,DMB
2630,OSS
2631,CIT
2632,JNZ
2633,KGF
2634,KZO
2635,URA
2636,UKK
2637,PWQ
2638,SCO
2639,AKX
2640,KSN
2641,KVD
2642,LLK
2643,NAJ
2644,GBB
2645,LWN
2646,ULK
2647,PYJ
2648,MJZ
2649,CKH
2650,CYX
2651,IKS
2652,KUT
2653,BUS
2654,BQS
2655,DYR
2656,GDX
2657,PWE
2658,PKC
2659,BVV
2660,OHH
2661,EKS
2662,DEE
2663,HTA
2664,BTK
2665,ODO
2666,KCK
2667,UKX
2668,OZH
2669,UKS
2670,SIP
2671,IFO
2672,UDJ
2673,VIN
2674,ARH
2675,ULH
2676,KVK
2677,MMK
2678,PES
2679,KGD
2680,ABA
2681,BAX
2682,RGK
2683,KEJ
2684,KYZ
2685,OMS
2686,TOF
2687,NOZ
2688,IAA
2689,NSK
2690,THX
2691,AAQ
2692,GDZ
2693,MCX
2694,OGZ
2695,STW
2696,TGK
2697,AER
2698,ASF
2699,ESL
2700,MQF
2701,SLY
2702,HMA
2703,NYA
2704,OVS
2705,URJ
2706,EYK
2707,IJK
2708,KVX
2709,NYM
2710,NUX
2711,NJC
2712,KGP
2713,NOJ
2714,SGC
2715,TJM
2716,KRO
2717,TJU
2718,LBD
2719,KQT
2720,AZN
2721,FEG
2722,NMA
2723,NCU
2724,NVI
2725,BHK
2726,KSQ
2727,SKD
2728,TMJ
2729,IAR
2730,EGO
2731,URS
2732,TBW
2733,UCT
2734,VKT
2735,SCW
2736,UUA
2737,KZN
2738,NBC
2739,CSY
2740,ULV
2741,REN
2742,OSW
2743,PEZ
2744,SKX
2745,YIN
2746,IXG
2747,KCT
2748,GIU
2749,HRI
2750,KOS
2751,IXA
2752,SHL
2753,IMF
2754,IXS
2755,AJL
2756,DMU
2757,BZL
2758,CXB
2759,JSR
2760,SPD
2761,HOE
2762,LPQ
2763,LXG
2764,ODY
2765,PKZ
2766,ZVK
2767,XKH
2768,VDH
2769,BHR
2770,BWA
2771,BDP
2772,DHI
2773,JKR
2774,KEP
2775,PKR
2776,TMI
2777,BIR
2778,AGX
2779,VGA
2780,IXM
2781,MYQ
2782,IXZ
2783,RJA
2784,TIR
2785,PBH
2786,FVM
2787,GAN
2788,HAQ
2789,KDO
2790,GKK
2791,KDM
2792,TDX
2793,UTP
2794,HGN
2795,PYY
2796,LPT
2797,NNT
2798,PRH
2799,CEI
2800,MAQ
2801,THS
2802,PHS
2803,URT
2804,NAW
2805,CJM
2806,NST
2807,URC
2808,UNN
2809,TST
2810,UTH
2811,SNO
2812,KKC
2813,LOE
2814,BFV
2815,UBP
2816,ROI
2817,KOP
2818,BMV
2819,VCL
2820,HPH
2821,CAH
2822,CXR
2823,VCS
2824,VCA
2825,DIN
2826,DLI
2827,HUI
2828,UIH
2829,PXU
2830,PQC
2831,VKG
2832,TBB
2833,VII
2834,NYU
2835,TVY
2836,NYT
2837,HEH
2838,KYP
2839,MDL
2840,MYT
2841,AKY
2842,SNW
2843,THL
2844,MJU
2845,BIK
2846,TIM
2847,BMU
2848,TMC
2849,WGP
2850,DJJ
2851,BEJ
2852,TRK
2853,GTO
2854,NAH
2855,KAZ
2856,PLW
2857,MNA
2858,PSJ
2859,TTE
2860,LUW
2861,PKN
2862,KBU
2863,BDJ
2864,PKY
2865,AMQ
2866,MLG
2867,MKW
2868,SOQ
2869,MOF
2870,LBJ
2871,KOE
2872,BUW
2873,KDI
2874,WBB
2875,BTU
2876,LGL
2877,ODN
2878,LMN
2879,MKM
2880,LKH
2881,MUR
2882,SBW
2883,TGC
2884,LWY
2885,BBN
2886,LDU
2887,LBU
2888,SDK
2889,KUD
2890,TWU
2891,MZV
2892,TKG
2893,BTH
2894,TNJ
2895,KHG
2896,TJQ
2897,PNK
2898,DJB
2899,PGK
2900,BKS
2901,PDG
2902,BTJ
2903,AOR
2904,KTE
2905,JHB
2906,AUU
2907,ABM
2908,BQL
2909,WEI
2910,CPD
2911,CED
2912,CUQ
2913,DMD
2914,FLS
2915,GFN
2916,GTE
2917,HID
2918,JCK
2919,KWM
2920,KGC
2921,IRG
2922,MNG
2923,MCV
2924,NTN
2925,OLP
2926,PUG
2927,CCK
2928,GOV
2929,PLO
2930,EDR
2931,ULP
2932,SGO
2933,WYA
2934,KBC
2935,HDG
2936,SHP
2937,SJW
2938,HJJ
2939,LLF
2940,WUZ
2941,ENH
2942,NNY
2943,DNH
2944,GOQ
2945,JGN
2946,IQN
2947,GXH
2948,BYN
2949,COQ
2950,ULZ
2951,DLZ
2952,HVD
2953,MXV
2954,ULO
2955,ULG
2956,DLU
2957,DIG
2958,JHG
2959,SYM
2960,ZAT
2961,JUZ
2962,LCX
2963,NGQ
2964,AVA
2965,BPX
2966,JZH
2967,MIG
2968,NAO
2969,HZH
2970,LZY
2971,TCZ
2972,TEN
2973,WXN
2974,XIC
2975,YBP
2976,ACX
2977,ZYI
2978,AKU
2979,HMI
2980,PLX
2981,YTY
2982,GEL
2983,TLJ
2984,IGG
2985,CKD
2986,AHU
2987,RDV
2988,OMD
2989,TMR
2990,YPL
2991,YLH
2992,KGG
2993,SLQ
2994,NUP
2995,MNT
2996,IRC
2997,TNW
2998,KYK
2999,GMR
3000,MKP
3001,GNM
3002,KKR
3003,UGB
3004,MYU
3005,TNK
3006,NME
3007,PTU
3008,RSH
3009,PQS
3010,KHZ
3011,PKA
3012,EGX
3013,WWT
3014,PTH
3015,KXU
3016,YZS
3017,RKV
3018,LEQ
3019,UST
3020,YIC
3021,WNH
3022,NER
3023,NZH
3024,RLK
3025,IWK
3026,TCR
3027,SZE
3028,LMA
3029,KZR
3030,NOP
3031,OSM
3032,THD
3033,LLB
3034,DCY
3035,KGT
3036,RVE
3037,VGZ
3038,DRV
3039,OLL
3040,YFA
3041,HTN
3042,WMX
3043,MGZ
3044,TGP
3045,SUK
3046,OGD
3047,JOL
3048,KAW
3049,ZKE
3050,YAT
3051,KUS
3052,IFJ
3053,EGS
3054,AEY
3055,YCS
3056,YUT
3057,ELG
3058,LTI
3059,ZQZ
3060,CMA
3061,XTG
3062,AAT
3063,ABS
3064,ACR
3065,AFZ
3066,AKI
3067,AKV
3068,ANG
3069,ANV
3070,ASV
3071,AUK
3072,AUY
3073,AWD
3074,BEU
3075,BJB
3076,BJF
3077,BKM
3078,BKY
3079,BKZ
3080,BMW
3081,BPL
3082,BSC
3083,BTC
3084,BUC
3085,BVG
3086,BVI
3087,BXB
3088,BXR
3089,BYC
3090,CAJ
3091,CNP
3092,CSH
3093,CZH
3094,CZS
3095,DEF
3096,ELC
3097,ENE
3098,ERN
3099,FTA
3100,FUT
3101,GCH
3102,GDE
3103,GJA
3104,GYA
3105,HFA
3106,IIL
3107,IRZ
3108,ITB
3109,JAV
3110,JEG
3111,JFR
3112,JHS
3113,JSU
3114,KAL
3115,KCA
3116,KHD
3117,KHY
3118,KIF
3119,KRY
3120,KTL
3121,KTG
3122,KWK
3123,LAU
3124,LBP
3125,LCR
3126,LKG
3127,LMC
3128,LPD
3129,LQM
3130,LSA
3131,MGT
3132,MKQ
3133,NIB
3134,GMA
3135,MEH
3136,ZFN
3137,ZEM
3138,ZDY
3139,ZGS
3140,YXN
3141,YVM
3142,YSO
3143,YRG
3144,YQC
3145,YPO
3146,YOG
3147,YNC
3148,YIO
3149,YIK
3150,YIE
3151,YHR
3152,YHI
3153,YGH
3154,YFJ
3155,YEV
3156,YES
3157,YEK
3158,YDP
3159,YBX
3160,YBK
3161,YAC
3162,XKS
3163,XBE
3164,WNR
3165,WMR
3166,VEE
3167,UTS
3168,USK
3169,URG
3170,UKA
3171,UAS
3172,UAP
3173,UAK
3174,UAH
3175,TRR
3176,TQL
3177,TOH
3178,TOG
3179,TMT
3180,TKP
3181,TCG
3182,SNV
3183,SLX
3184,SJL
3185,RCM
3186,PZH
3187,PVA
3188,PND
3189,PGU
3190,PFQ
3191,PBU
3192,PAC
3193,ORZ
3194,ORU
3195,ONG
3196,OLC
3197,OKL
3198,NTX
3199,NQU
3200,NNM
3201,KSA
3202,NLT
3203,NLG
3204,NBX
3205,MTV
3206,MSA
3207,KGX
3208,KAE
3209,JUV
3210,JQA
3211,SHC
3212,SDV
3213,SDG
3214,RIB
3215,ZTB
3216,ZPB
3217,ZLT
3218,YIF
3219,ZKG
3220,ARC
3221,ZFM
3222,YZG
3223,YWB
3224,YUB
3225,YSY
3226,YPC
3227,YNP
3228,YMN
3229,YHO
3230,YTL
3231,YGZ
3232,YRB
3233,YAB
3234,THU
3235,NAQ
3236,OLH
3237,INI
3238,PNI
3239,SZI
3240,TUR
3241,YAX
3242,YER
3243,ZSJ
3244,YVZ
3245,YPM
3246,KEW
3247,YHP
3248,YNO
3249,YHD
3250,ZRJ
3251,TTA
3252,SXK
3253,SVK
3254,INB
3255,RIG
3256,SHG
3257,OBU
3258,SCM
3259,SWO
3260,KNO
3261,NAA
3262,LUV
3263,DOB
3264,ZIA
3265,CFG
3266,CDT
3267,LCJ
3268,HLP
3269,BCM
3270,NIF
3271,INT
3272,APA
3273,USA
3274,DAM
3275,NAL
3276,SZY
3277,VDA
3278,WTB
3279,BLB
3280,OMC
3281,BWU
3282,VRB
3283,SUN
3284,BID
3285,DVL
3286,JMS
3287,HYS
3288,MCW
3289,NBW
3290,SFH
3291,SHF
3292,BPE
3293,FYJ
3294,PNT
3295,LLV
3296,WEH
3297,WDS
3298,UCB
3299,TNH
3300,TLQ
3301,THQ
3302,SQJ
3303,RKZ
3304,RIZ
3305,LPF
3306,CVN
3307,CVT
3308,SZF
3309,KHE
3310,NKT
3311,YKO
3312,OGU
3313,AFW
3314,IWD
3315,LFQ
3316,KJI
3317,MEB
3318,ENF
3319,WMB
3320,PTJ
3321,CMF
3322,MZO
3323,TEX
3324,LPK
3325,ULY
3326,FOD
3327,HUZ
3328,HZG
3329,HNY
3330,YKH
3331,MPN
3332,PSY
3333,ASI
3334,BZZ
3335,HLE
3336,RKT
3337,KAC
3338,GNB
3339,FYN
3340,MNI
3341,THG
3342,TDK
3343,XTO
3344,CCL
3345,TQP
3346,RDP
3347,IFP
3348,KXK
3349,GMQ
3350,GYU
3351,HPG
3352,HTT
3353,HCJ
3354,SCV
3355,VIT
3356,IQM
3357,KJH
3358,HXD
3359,AHJ
3360,CWC
3361,BZK
3362,UZR
3363,BBL
3364,MOO
3365,VTB
3366,ANE
3367,URO
3368,LOV
3369,OHS
3370,FIE
3371,LWK
3372,FOA
3373,PSV
3374,NDZ
3375,WOL
3376,OND
3377,GAY
3378,ENI
3379,IGT
3380,EPA
3381,YHG
3382,MBX
3383,KLF
3384,JSK
3385,CAT
3386,VRL
3387,VSE
3388,PRM
3389,BGC
3390,CNQ
3391,YAZ
3392,OHD
3393,MKZ
3394,CHR
3395,TLK
3396,GRS
3397,HHQ
3398,GME
3399,CRV
3400,NLI
3401,EKA
3402,CVQ
3403,MJK
3404,GOB
3405,AWA
3406,JRH
3407,BYK
3408,DTB
3409,TKQ
3410,AEH
3411,SRH
3412,DSS
3413,MQQ
3414,FYT
3415,ERH
3416,DRT
3417,BAR
3418,USJ
3419,TYL
3420,CNN
3421,JAE
3422,INF
3423,KLB
3424,VDO
3425,RMU
3426,PAE
3427,LUA
3428,MRQ
3429,SHI
3430,BXG
3431,UAR
3432,TRA
3433,ISL
3434,USQ
3435,MJI
3436,SXZ
3437,XSP
3438,ZTA
3439,BFM
3440,NUK
3441,DBB
3442,GGR
3443,KJT
3444,TSL
3445,PKX
3446,BZX
3447,DBC
3448,ETM
3449,KET
3450,KFE
3451,KHM
3452,KTR
3453,MNC
3454,SQD
3455,BPG
3456,CQA
3457,DOD
3458,SEU
3459,NRR
3460,LNL
3461,XAI
3462,YYA
3463,BQJ
3464,DPT
3465,AKR
3466,APK
3467,BWB
3468,CEH
3469,CMK
3470,CRC
3471,EUA
3472,GYG
3473,GYZ
3474,HFN
3475,HPA
3476,HZK
3477,LIX
3478,LRV
3479,MYC
3480,NFO
3481,SFD
3482,UMS
3483,VAV
3484,VCV
3485,VUU
3486,WZA
3487,XWA
3488,YEI
3489,ZZU
3490,YIA
3491,NUL
3492,KMV
3493,KHT
3494,SYS
3495,AAA
3496,GBI
3497,KVO
3498,AF
3499,AL
3500,DZ
3501,AS
3502,AD
3503,AO
3504,AI
3505,AG
3506,AR
3507,AM
3508,AW
3509,AT
3510,AU
3511,AZ
3512,BS
3513,BH
3514,BD
3515,BB
3516,BY
3517,BE
3518,BZ
3519,BJ
3520,BM
3521,BT
3522,BO
3523,BQ
3524,BA
3525,BW
3526,BR
3527,VG
3528,BN
3529,BG
3530,BF
3531,BI
3532,KH
3533,CM
3534,CV
3535,CA
3536,KY
3537,CF
3538,TD
3539,CL
3540,CN
3541,CX
3542,CO
3543,CG
3544,CK
3545,CR
3546,CI
3547,CC
3548,KM
3549,HR
3550,CU
3551,CW
3552,CY
3553,CZ
3554,KP
3555,CD
3556,DK
3557,DJ
3558,DM
3559,DO
3560,DE
3561,GL
3562,EC
3563,EG
3564,SV
3565,ER
3566,EE
3567,ET
3568,GQ
3569,FK
3570,FO
3571,FM
3572,FJ
3573,FI
3574,FR
3575,GF
3576,PF
3577,GA
3578,GM
3579,GE
3580,GH
3581,GI
3582,GR
3583,GD
3584,GU
3585,GP
3586,GT
3587,GG
3588,GN
3589,GW
3590,GY
3591,HT
3592,HN
3593,HK
3594,HU
3595,IS
3596,IN
3597,ID
3598,IQ
3599,IR
3600,IE
3601,IM
3602,IL
3603,IT
3604,JM
3605,JP
3606,JE
3607,JO
3608,KZ
3609,KE
3610,KI
3611,KS
3612,KW
3613,KG
3614,LA
3615,LV
3616,LB
3617,LS
3618,LR
3619,LY
3620,LI
3621,LT
3622,LU
3623,MO
3624,MK
3625,MG
3626,MW
3627,MY
3628,ML
3629,MT
3630,MV
3631,MH
3632,MQ
3633,MR
3634,MU
3635,YT
3636,MM
3637,MX
3638,MC
3639,ME
3640,MN
3641,MS
3642,MA
3643,MD
3644,MZ
3645,XX
3646,NR
3647,NP
3648,NL
3649,NC
3650,NI
3651,NE
3652,NG
3653,NF
3654,MP
3655,NO
3656,NZ
3657,OM
3658,PA
3659,PK
3660,PG
3661,PY
3662,PW
3663,PE
3664,PH
3665,PN
3666,PL
3667,PT
3668,PR
3669,QA
3670,KR
3671,RE
3672,RO
3673,RU
3674,RW
3675,BL
3676,SH
3677,KN
3678,LC
3679,MF
3680,PM
3681,VC
3682,WS
3683,SM
3684,ST
3685,SA
3686,SR
3687,SC
3688,SL
3689,SN
3690,RS
3691,SG
3692,SX
3693,SK
3694,SI
3695,ES
3696,SO
3697,SB
3698,ZA
3699,SS
3700,LK
3701,SD
3702,SE
3703,SZ
3704,CH
3705,SY
3706,TW
3707,TJ
3708,TZ
3709,TG
3710,TO
3711,TH
3712,TL
3713,TT
3714,TN
3715,TR
3716,TM
3717,TC
3718,TV
3719,UG
3720,UA
3721,UK
3722,AE
3723,US
3724,UY
3725,UZ
3726,VU
3727,VE
3728,VI
3729,VN
3730,WF
3731,EH
3732,YE
3733,ZM
3734,ZW
3735,EU
3736,AF
3737,YY
3738,SA
3739,AS
3740,OC
3741,AN
